index,budget_category,name,genre1,rating,country_code,nominations,accolades,decade,runtime,months,profit,score,budget,nature_profit,genre2,female_count,genre3
5433,3,Taken 3,action,pg-13,FRA,0.323646151510982,5.0,2010,108.0,Jan,0.15767539476719616,6.0,17.686711568872166,1,crime,1.0,thriller
5435,3,Serena,drama,r,FRA,0.0,6.0,2010,109.0,Feb,0.04808653008426324,5.4,17.216707939626428,-1,history,1.0,romance
5436,3,Brick Mansions,action,pg-13,FRA,0.0,0.0,2010,90.0,Apr,0.07276660918239015,5.6,17.14771506813948,1,crime,0.0,thriller
5437,1,By the Sea,drama,r,FRA,0.161823075755491,15.0,2010,122.0,Dec,0.05467615799312072,5.3,16.11809565095832,-1,romance,2.0,nan
5438,4,The Little Prince,animation,pg,FRA,0.5150275614382555,7.0,2010,108.0,Aug,0.06299729365214932,7.7,18.212425805131907,1,adventure,2.0,drama
5439,1,Paterson,comedy,r,FRA,0.6125939598515233,0.0,2010,118.0,Dec,0.05874107293524094,7.3,15.424948470398375,1,drama,2.0,romance
5440,1,Personal Shopper,mystery,r,FRA,0.5607126725339074,0.0,2010,105.0,Mar,0.05594240100209169,6.1,15.60727002719233,-1,thriller,2.0,nan
5441,3,Leap!,animation,pg,FRA,0.0,0.0,2010,89.0,Aug,0.08458224952521598,6.8,17.216707939626428,1,adventure,2.0,comedy
5442,4,Valerian and the City of a Thousand Planets,action,pg-13,FRA,0.36602106237266546,1.0,2010,136.0,Jul,0.07470151339789839,6.5,18.992789596135253,1,adventure,1.0,fantasy
5443,0,Revenge,action,r,FRA,0.43370912277044016,0.0,2010,108.0,May,0.0563299601552904,6.4,14.914122846632385,-1,horror,1.0,thriller
5445,0,Cries & Whispers,drama,r,SWE,0.6102742629129707,0.0,1970,91.0,Mar,0.056946105675718034,8.0,12.89921982609012,-1,nan,3.0,nan
5446,1,Fanny and Alexander,drama,r,SWE,0.6102742629129707,0.0,1980,188.0,Dec,0.057371149509555415,8.1,15.60727002719233,1,nan,2.0,nan
5447,1,The New Adventures of Pippi Longstocking,adventure,g,SWE,0.20419798661717445,0.0,1980,100.0,Jul,0.056567138816260014,5.8,15.424948470398375,-1,family,2.0,fantasy
5448,1,Let the Right One In,drama,r,SWE,0.7869136084532047,0.0,2000,114.0,Dec,0.0596943468733387,7.9,15.201804919084164,1,fantasy,1.0,horror
5449,2,The Girl with the Dragon Tattoo,crime,r,SWE,0.6299431314367436,0.0,2000,152.0,Apr,0.09010416167113391,7.8,16.38045991542581,1,drama,2.0,mystery
5450,1,Midsommar,drama,r,SWE,0.7192255480554299,0.0,2010,148.0,Jul,0.07115951612618626,7.1,16.012735135300492,1,horror,1.0,mystery
5451,0,Zardoz,adventure,r,IRL,0.161823075755491,2.0,1970,105.0,Feb,0.05651887322171943,5.8,14.266586177324491,-1,fantasy,2.0,sci-fi
5452,2,High Spirits,comedy,pg-13,IRL,0.0,3.0,1980,99.0,Nov,0.05404160769064089,5.7,16.64872390202049,-1,fantasy,1.0,nan
5453,2,All Dogs Go to Heaven,animation,g,IRL,0.0,0.0,1980,84.0,Nov,0.06188791247086753,6.7,16.440179150127435,1,adventure,1.0,comedy
5454,2,The Commitments,comedy,r,IRL,0.5278441381281564,2.0,1990,118.0,Sep,0.05813830404161807,7.6,16.300417207752275,1,drama,1.0,music
5455,2,Rock-A-Doodle,animation,g,IRL,0.0,0.0,1990,77.0,Apr,0.054792635642888825,6.0,16.70588231586044,-1,adventure,0.0,comedy
5456,2,In the Name of the Father,biography,r,IRL,0.5929250913277505,5.0,1990,133.0,Feb,0.07615488216639005,8.1,16.38045991542581,1,crime,1.0,drama
5457,3,Thumbelina,animation,g,IRL,0.0,0.0,1990,86.0,Mar,0.05107791112432249,6.3,17.14771506813948,-1,adventure,1.0,family
5458,3,The Pebble and the Penguin,animation,g,IRL,0.0,0.0,1990,74.0,Apr,0.04840865819999662,5.5,17.14771506813948,-1,adventure,1.0,comedy
5459,1,Twelfth Night,comedy,pg,IRL,0.161823075755491,0.0,1990,134.0,Oct,0.05549023294370805,7.2,15.424948470398375,-1,drama,2.0,romance
5461,2,Veronica Guerin,biography,r,IRL,0.4484511871574797,1.0,2000,98.0,Oct,0.054352771393703286,6.8,16.64872390202049,-1,crime,2.0,drama
5462,1,Intermission,comedy,r,IRL,0.5058184559436171,0.0,2000,105.0,Apr,0.05714699348170218,6.8,15.424948470398375,1,crime,1.0,drama
5463,3,Laws of Attraction,comedy,pg-13,IRL,0.161823075755491,5.0,2000,90.0,Apr,0.05637278002651847,5.8,17.281246460764002,-1,romance,2.0,nan
5464,0,Once,drama,r,IRL,0.647292303021964,0.0,2000,86.0,Jun,0.06459224183509683,7.8,11.918390573078392,1,music,1.0,romance
5465,2,Ondine,drama,pg-13,IRL,0.43370912277044016,8.0,2000,111.0,Mar,0.053395688411274775,6.8,16.300417207752275,-1,mystery,2.0,romance
5466,1,The Secret of Kells,animation,not rated,IRL,0.4553034789913517,0.0,2000,75.0,Jun,0.05484538323098616,7.6,15.89495209964411,-1,adventure,0.0,family
5467,1,The Guard,comedy,r,IRL,0.6125939598515233,0.0,2010,96.0,Jul,0.061982507169985934,7.3,15.60727002719233,1,crime,0.0,thriller
5468,3,Haywire,action,r,IRL,0.30629697992576166,9.0,2010,93.0,Jan,0.06124268058944938,5.8,16.951004773893423,1,drama,1.0,thriller
5469,2,Room,drama,r,IRL,0.865777028435397,0.0,2010,118.0,Jan,0.065175621988701,8.1,16.38045991542581,1,thriller,1.0,nan
5470,0,Love & Friendship,comedy,pg,IRL,0.6236741976379357,3.0,2010,90.0,Jun,0.06373081878381437,6.4,14.914122846632385,1,drama,2.0,romance
5471,1,Disobedience,drama,r,IRL,0.5278441381281564,2.0,2010,114.0,Apr,0.05780728743334352,6.6,15.60727002719233,1,romance,2.0,nan
5472,2,The Favourite,biography,r,IRL,0.9682880435827773,5.0,2010,119.0,Dec,0.08631299980113755,7.5,16.523560759066484,1,comedy,3.0,drama
5473,0,Black Christmas,horror,r,CAN,0.323646151510982,0.0,1970,98.0,Dec,0.057083702661179445,7.2,13.337474757021274,0,mystery,2.0,thriller
5474,0,Deranged: Confessions of a Necrophile,drama,r,CAN,0.0,0.0,1970,84.0,Feb,0.057083702661179445,6.4,12.206072645530174,0,horror,1.0,thriller
5475,1,Phobia,drama,r,CAN,0.161823075755491,0.0,1980,94.0,Sep,0.0552628627976514,4.1,15.444751097694555,-1,horror,1.0,thriller
5476,0,Porky's,comedy,r,CAN,0.161823075755491,0.0,1980,94.0,Mar,0.09638049613530984,6.2,14.73180128983843,1,nan,0.0,nan
5477,2,Quest for Fire,adventure,r,CAN,0.5058184559436171,0.0,1980,100.0,Feb,0.060140551944163116,7.3,16.34123920227253,1,drama,0.0,history
5478,1,Losin' It,comedy,r,CAN,0.0,0.0,1980,100.0,Apr,0.055005304936771665,4.9,15.761420707019587,-1,drama,0.0,nan
5479,1,Split Image,drama,r,CAN,0.0,0.0,1980,110.0,Oct,0.05428918798656055,6.4,15.89495209964411,-1,romance,1.0,nan
5480,1,Videodrome,horror,r,CAN,0.3887271047105759,0.0,1980,87.0,Feb,0.0556996736706655,7.2,15.599237855495065,-1,sci-fi,2.0,thriller
5481,0,Screwballs,comedy,r,CAN,0.0,0.0,1980,80.0,Apr,0.05754686186236973,4.6,13.592367006650065,1,nan,1.0,nan
5482,1,Porky's II: The Next Day,comedy,r,CAN,0.0,0.0,1980,98.0,Jun,0.06693024155332582,5.0,15.687312734865866,1,nan,0.0,nan
5483,1,Rock & Rule,animation,pg,CAN,0.0,0.0,1980,77.0,Jul,0.05420493170923356,6.4,15.89495209964411,-1,fantasy,0.0,music
5484,1,Of Unknown Origin,horror,r,CAN,0.23706652102292547,0.0,1980,88.0,Nov,0.05602911572946279,6.1,15.201804919084164,-1,thriller,1.0,nan
5485,1,Running Brave,biography,pg,CAN,0.0,0.0,1980,106.0,Nov,0.05527761241426188,6.7,15.89495209964411,-1,drama,1.0,sport
5486,0,Cross Country,thriller,r,CAN,0.0,0.0,1980,95.0,Nov,0.057083702661179445,5.1,14.73180128983843,0,nan,1.0,nan
5487,0,The Care Bears Movie,animation,g,CAN,0.161823075755491,0.0,1980,77.0,Mar,0.06464566598460066,5.6,14.508657738524219,1,adventure,2.0,comedy
5488,2,Police Academy 3: Back in Training,comedy,pg,CAN,0.0,0.0,1980,83.0,Mar,0.0684906663212035,5.3,16.300417207752275,1,nan,0.0,nan
5489,2,Burglar,comedy,r,CAN,0.0,0.0,1980,103.0,Mar,0.05846982454907153,5.1,16.34123920227253,1,crime,1.0,nan
5490,2,The Accused,crime,r,CAN,0.4257451448195692,2.0,1980,111.0,Oct,0.06397513547465784,7.1,16.38045991542581,1,drama,2.0,nan
5491,1,The Last Temptation of Christ,drama,r,CAN,0.37781117002131775,1.0,1980,164.0,Aug,0.05775762789835037,7.5,15.761420707019587,1,nan,1.0,nan
5492,2,Dead Ringers,drama,r,CAN,0.59027100670569,0.0,1980,116.0,Sep,0.05529152219890753,7.2,16.38045991542581,-1,horror,2.0,thriller
5493,1,The Kiss,drama,r,CAN,0.30629697992576166,0.0,1980,101.0,Oct,0.05559156435944746,5.4,15.60727002719233,-1,fantasy,3.0,horror
5494,1,Friday the 13th Part VIII: Jason Takes Manhattan,adventure,r,CAN,0.161823075755491,0.0,1980,100.0,Jul,0.06045891544538582,4.5,15.424948470398375,1,horror,1.0,thriller
5495,2,Speed Zone,action,pg,CAN,0.161823075755491,0.0,1980,94.0,Apr,0.051693376109945094,4.4,16.70588231586044,-1,comedy,1.0,sport
5496,0,Parents,comedy,r,CAN,0.30629697992576166,0.0,1980,81.0,Jan,0.05631450038399483,6.1,14.914122846632385,-1,horror,2.0,mystery
5497,1,Gate 2: The Trespassers,fantasy,r,CAN,0.0,0.0,1990,93.0,Feb,0.05547013188169595,4.7,15.687312734865866,-1,horror,0.0,comedy
5498,2,Naked Lunch,drama,r,CAN,0.5607126725339074,0.0,1990,115.0,Apr,0.05225831969430871,7.0,16.588099280204055,-1,nan,1.0,nan
5499,2,Jennifer 8,crime,r,CAN,0.35320448568276447,1.0,1990,124.0,Nov,0.05397378827943304,6.3,16.811242831518264,-1,drama,1.0,mystery
5500,2,Malice,crime,r,CAN,0.161823075755491,0.0,1990,107.0,Oct,0.06662178662441574,6.4,16.811242831518264,1,mystery,1.0,thriller
5501,1,Indian Summer,comedy,pg-13,CAN,0.0,0.0,1990,97.0,Apr,0.05921666273316466,6.5,16.012735135300492,1,drama,1.0,romance
5502,1,Death Wish: The Face of Death,action,r,CAN,0.0,0.0,1990,95.0,Jan,0.055892547854224074,4.9,15.424948470398375,-1,crime,1.0,drama
5503,3,Johnny Mnemonic,action,r,CAN,0.30629697992576166,0.0,1990,96.0,May,0.05458252774619416,5.6,17.073607095985757,-1,drama,1.0,sci-fi
5504,2,Screamers,horror,r,CAN,0.20419798661717445,0.0,1990,108.0,Jan,0.05192250900008273,6.3,16.811242831518264,-1,sci-fi,1.0,thriller
5505,3,The Quest,action,pg-13,CAN,0.0,0.0,1990,95.0,Apr,0.06698127480056075,5.6,17.216707939626428,1,adventure,0.0,drama
5506,0,Air Bud,comedy,pg,CAN,0.36602106237266546,0.0,1990,98.0,Aug,0.06436025929576761,5.2,14.914122846632385,1,drama,1.0,family
5507,0,In the Company of Men,comedy,r,CAN,0.5470006662699098,0.0,1990,97.0,Aug,0.058087698476553595,7.2,10.126631103850338,1,drama,1.0,nan
5508,2,Urban Legend,horror,r,CAN,0.161823075755491,0.0,1990,99.0,Sep,0.0782249263621878,5.6,16.454567887579532,1,mystery,2.0,thriller
5509,2,Dirty Work,comedy,pg-13,CAN,0.0,0.0,1990,82.0,Jun,0.05600845839165465,6.4,16.38045991542581,-1,nan,0.0,nan
5510,2,The Red Violin,drama,r,CAN,0.6030875833955909,0.0,1990,130.0,Jun,0.054200860781817004,7.6,16.70588231586044,-1,music,0.0,mystery
5511,2,Barney's Great Adventure,adventure,g,CAN,0.2639220690640782,0.0,1990,76.0,Apr,0.056079024504910015,3.2,16.523560759066484,-1,comedy,1.0,drama
5512,2,eXistenZ,horror,r,CAN,0.4484511871574797,0.0,1990,97.0,Apr,0.05269732785671721,6.8,16.523560759066484,-1,mystery,1.0,sci-fi
5513,3,"Mystery, Alaska",comedy,r,CAN,0.0,0.0,1990,119.0,Oct,0.050181411994354636,6.7,17.14771506813948,-1,drama,0.0,sport
5514,3,Eye of the Beholder,drama,r,CAN,0.0,0.0,1990,109.0,Jan,0.050794789862087894,5.0,17.37085861945369,-1,mystery,1.0,thriller
5515,0,Jesus' Son,drama,r,CAN,0.4083959732343489,0.0,1990,107.0,Jul,0.05665098763962731,6.9,14.73180128983843,-1,nan,0.0,nan
5516,1,Ginger Snaps,drama,not rated,CAN,0.5009885900870037,0.0,2000,108.0,May,0.055278534965160005,6.8,15.424948470398375,-1,fantasy,2.0,horror
5517,1,Left Behind: The Movie,action,pg-13,CAN,0.20419798661717445,0.0,2000,96.0,Feb,0.05716463898341456,4.4,15.201804919084164,1,drama,1.0,fantasy
5518,4,Bait,action,r,CAN,0.0,0.0,2000,119.0,Sep,0.04425033660492241,5.7,17.7473361906886,-1,comedy,0.0,crime
5519,3,Heist,action,r,CAN,0.0,8.0,2000,109.0,Nov,0.053294760837314575,6.5,17.47907220409392,-1,crime,1.0,drama
5520,3,Josie and the Pussycats,comedy,pg-13,CAN,0.2639220690640782,0.0,2000,98.0,Apr,0.048366071675628446,5.5,17.47907220409392,-1,music,3.0,nan
5521,3,Valentine,horror,r,CAN,0.28662811140198874,0.0,2000,96.0,Feb,0.059859351278297085,4.8,17.182806387950748,1,mystery,2.0,thriller
5522,3,The Shipping News,drama,r,CAN,0.4257451448195692,12.0,2000,111.0,Jan,0.05227604972104465,6.7,17.45309671769066,-1,nan,2.0,nan
5523,1,My Big Fat Greek Wedding,comedy,pg,CAN,0.6257936257335015,0.0,2000,95.0,Aug,0.18847461670973073,6.6,15.424948470398375,1,drama,1.0,romance
5524,1,Spider,drama,r,CAN,0.5820091566384922,2.0,2000,98.0,Dec,0.055569816504348224,6.8,16.11809565095832,-1,mystery,1.0,thriller
5525,3,Snow Dogs,adventure,pg,CAN,0.0,0.0,2000,99.0,Jan,0.0867162578519805,5.2,17.312018119430753,1,comedy,0.0,family
5526,2,Slackers,comedy,r,CAN,0.0,0.0,2000,86.0,Feb,0.05434347183502191,5.3,16.454567887579532,-1,romance,0.0,nan
5527,2,Willard,drama,pg-13,CAN,0.2639220690640782,0.0,2000,100.0,Mar,0.05295302472220651,6.1,16.811242831518264,-1,horror,1.0,thriller
5528,1,The Gospel of John,biography,pg-13,CAN,0.20419798661717445,0.0,2000,180.0,Nov,0.05494483703530487,7.8,16.11809565095832,-1,drama,0.0,history
5529,2,Stander,action,r,CAN,0.20419798661717445,0.0,2000,111.0,Oct,0.051763968953336105,7.1,16.523560759066484,-1,biography,0.0,crime
5530,3,Miracle,biography,pg,CAN,0.323646151510982,1.0,2000,135.0,Feb,0.0702485502133406,7.5,17.14771506813948,1,drama,1.0,history
5531,2,Being Julia,comedy,r,CAN,0.5358081160790275,1.0,2000,104.0,Feb,0.055761345150672846,7.0,16.70588231586044,-1,drama,1.0,romance
5532,3,Godsend,drama,pg-13,CAN,0.0,10.0,2000,102.0,Apr,0.05893338145133418,4.8,17.034386382832476,1,fantasy,1.0,horror
5533,3,Elektra,action,pg-13,CAN,0.161823075755491,0.0,2000,97.0,Jan,0.06213918260916163,4.7,17.576710673657836,1,adventure,1.0,crime
5534,1,Saw II,horror,r,CAN,0.4412645076400999,0.0,2000,93.0,Oct,0.10900825723907583,6.6,15.201804919084164,1,mystery,1.0,nan
5535,2,Alone in the Dark,action,r,CAN,0.36602106237266546,0.0,2000,96.0,Jan,0.05444451535997596,2.4,16.811242831518264,-1,horror,1.0,sci-fi
5536,3,Silent Hill,horror,r,CAN,0.323646151510982,0.0,2000,125.0,Apr,0.07536319081466886,6.5,17.72753356339242,1,mystery,2.0,nan
5537,3,The Fountain,drama,pg-13,CAN,0.5980939624233611,6.0,2000,97.0,Nov,0.050389733667795096,7.2,17.37085861945369,-1,mystery,1.0,romance
5538,1,Saw III,crime,r,CAN,0.33916551433151276,0.0,2000,108.0,Oct,0.11302708617636546,6.2,16.11809565095832,1,horror,1.0,mystery
5539,4,The Wild,animation,g,CAN,0.161823075755491,0.0,2000,82.0,Apr,0.06515277747560383,5.2,18.197537192638155,1,adventure,1.0,comedy
5540,1,Black Christmas,horror,r,CAN,0.161823075755491,0.0,2000,95.0,Dec,0.061602847855527235,4.6,16.012735135300492,1,nan,3.0,nan
5541,1,Saw IV,crime,r,CAN,0.36602106237266546,0.0,2000,93.0,Oct,0.10380820843606109,5.9,16.11809565095832,1,horror,0.0,mystery
5542,3,War,action,r,CAN,0.0,0.0,2000,103.0,Aug,0.06346055182708513,6.2,17.034386382832476,1,crime,1.0,thriller
5543,1,P2,crime,r,CAN,0.0,0.0,2000,98.0,Nov,0.05699926432995556,5.9,15.89495209964411,-1,horror,1.0,thriller
5544,3,Are We Done Yet?,comedy,pg,CAN,0.20419798661717445,0.0,2000,92.0,Apr,0.06806042130867304,4.2,17.14771506813948,1,family,1.0,fantasy
5545,0,Pontypool,horror,not rated,CAN,0.36602106237266546,0.0,2000,93.0,Sep,0.057089885991748794,6.5,9.615805480084347,1,sci-fi,2.0,nan
5546,1,Blonde and Blonder,comedy,pg-13,CAN,0.0,0.0,2000,95.0,Jan,0.05447544573910857,2.8,15.89495209964411,-1,crime,3.0,nan
5547,3,Splice,horror,r,CAN,0.5104949665429361,3.0,2000,104.0,Jun,0.05604614716049123,5.8,17.216707939626428,-1,sci-fi,2.0,nan
5548,2,Saw VI,horror,r,CAN,0.161823075755491,0.0,2000,90.0,Oct,0.07775771212717512,6.0,16.213405830762646,1,mystery,0.0,thriller
5549,2,Street Fighter: The Legend of Chun-Li,action,pg-13,CAN,0.0,0.0,2000,96.0,Feb,0.055192437559435294,3.7,16.70588231586044,-1,crime,1.0,fantasy
5551,2,Saw: The Final Chapter,crime,r,CAN,0.20419798661717445,0.0,2010,90.0,Oct,0.09903978594339762,5.6,16.811242831518264,1,horror,1.0,mystery
5552,3,Charlie St. Cloud,drama,pg-13,CAN,0.23706652102292547,0.0,2010,99.0,Jul,0.05859746058560314,6.4,17.599700191882537,1,fantasy,1.0,romance
5553,3,The Thing,horror,r,CAN,0.2639220690640782,0.0,2010,103.0,Oct,0.054737695100013695,6.2,17.45309671769066,-1,mystery,1.0,sci-fi
5554,3,Dolphin Tale,drama,pg,CAN,0.37781117002131775,3.0,2010,113.0,Sep,0.07837514177776832,6.8,17.4264284706085,1,family,1.0,nan
5555,0,Hobo with a Shotgun,action,not rated,CAN,0.23706652102292547,0.0,2010,86.0,May,0.056270403245744144,6.1,14.914122846632385,-1,comedy,0.0,horror
5556,3,Cosmopolis,crime,r,CAN,0.4484511871574797,3.0,2010,109.0,May,0.05221776863364882,5.1,16.835935444108635,-1,drama,2.0,fantasy
5557,2,Silent Hill: Revelation,horror,r,CAN,0.323646151510982,0.0,2010,95.0,Oct,0.0698573499822041,4.9,16.811242831518264,1,mystery,1.0,thriller
5558,4,Upside Down,drama,pg-13,CAN,0.28662811140198874,0.0,2010,109.0,May,0.043425258230114755,6.3,17.909855120186375,-1,fantasy,1.0,romance
5559,0,The Lords of Salem,horror,r,CAN,0.20419798661717445,0.0,2010,101.0,Apr,0.057099953500003166,5.1,14.22097566607244,1,thriller,2.0,nan
5560,2,Mama,fantasy,pg-13,CAN,0.550550180466067,1.0,2010,100.0,Jan,0.10455793347480488,6.2,16.523560759066484,1,horror,2.0,thriller
5561,3,Riddick,action,r,CAN,0.161823075755491,0.0,2010,119.0,Sep,0.07887862266615712,6.4,17.45309671769066,1,adventure,1.0,sci-fi
5562,2,What If,comedy,pg-13,CAN,0.37781117002131775,0.0,2010,98.0,Aug,0.05619015323780285,6.8,16.213405830762646,-1,romance,2.0,nan
5563,2,The Grand Seduction,comedy,pg-13,CAN,0.36602106237266546,0.0,2010,113.0,May,0.05404676805169439,7.0,16.35711255142882,-1,nan,1.0,nan
5564,0,Tusk,comedy,r,CAN,0.36602106237266546,0.0,2010,102.0,Sep,0.05667988761210434,5.3,14.914122846632385,-1,horror,0.0,nan
5565,4,Pompeii,action,pg-13,CAN,0.4618511218824447,0.0,2010,105.0,Feb,0.06352480962832606,5.5,18.420680743952367,1,adventure,1.0,drama
5566,2,Maps to the Stars,comedy,r,CAN,0.5671179299993883,2.0,2010,111.0,Feb,0.0532948627008045,6.2,16.523560759066484,-1,drama,2.0,nan
5567,1,Insidious: Chapter 3,horror,pg-13,CAN,0.41732584127791733,0.0,2010,97.0,Jun,0.09428334216368783,6.1,16.11809565095832,1,mystery,1.0,thriller
5568,3,The Conjuring 2,horror,r,CAN,0.4553034789913517,1.0,2010,134.0,Jun,0.1588873571786682,7.3,17.50439001207821,1,mystery,2.0,thriller
5569,2,Colossal,comedy,r,CAN,0.39888959677841646,2.0,2010,109.0,Apr,0.05330222649195924,6.2,16.523560759066484,-1,drama,1.0,fantasy
5570,1,Blair Witch,horror,r,CAN,0.3887271047105759,0.0,2010,89.0,Sep,0.07159497098664298,5.0,15.424948470398375,1,mystery,2.0,thriller
5571,4,Monster Trucks,action,pg,CAN,0.161823075755491,1.0,2010,104.0,Jan,0.03522781266164632,5.6,18.643824295266576,-1,adventure,1.0,comedy
5572,3,Race,biography,pg-13,CAN,0.4484511871574797,0.0,2010,134.0,Feb,0.05349690170871204,7.1,17.37085861945369,-1,drama,0.0,sport
5573,3,"Roman J. Israel, Esq.",crime,pg-13,CAN,0.4083959732343489,21.0,2010,122.0,Nov,0.053842081315484874,6.5,16.90655301132259,-1,drama,1.0,thriller
5574,3,Bitter Harvest,drama,r,CAN,0.2639220690640782,0.0,2010,103.0,Feb,0.04657384642231841,6.0,17.216707939626428,-1,history,1.0,romance
5575,2,A Simple Favor,comedy,r,CAN,0.37781117002131775,0.0,2010,117.0,Sep,0.08513033975904952,6.8,16.811242831518264,1,crime,2.0,mystery
5576,1,Gotti,biography,r,CAN,0.30629697992576166,2.0,2010,112.0,Jun,0.055787778365090634,4.7,16.11809565095832,-1,crime,1.0,drama
5577,3,The Death & Life of John F. Donovan,drama,r,CAN,0.35320448568276447,0.0,2010,123.0,Dec,0.04564261364837598,6.1,17.37085861945369,-1,nan,1.0,nan
5578,1,Stockholm,biography,r,CAN,0.4257451448195692,6.0,2010,92.0,Apr,0.0542443413208574,6.1,16.012735135300492,-1,comedy,1.0,crime
5579,3,The Addams Family,animation,pg,CAN,0.35320448568276447,0.0,2010,86.0,Oct,0.12202487246274758,5.8,16.99356438831222,1,comedy,2.0,family
5580,4,Missing Link,animation,pg,CAN,0.59027100670569,4.0,2010,93.0,Apr,0.030557911669516116,6.7,18.420680743952367,-1,adventure,0.0,comedy
5581,1,Child's Play,drama,r,CAN,0.3887271047105759,0.0,2010,90.0,Jun,0.06969276784114545,5.7,16.11809565095832,1,horror,1.0,sci-fi
5582,4,The Call of the Wild,adventure,pg,CAN,0.30629697992576166,2.0,2020,100.0,Feb,0.048452576896530916,6.7,18.720785336402702,-1,drama,1.0,family
5584,2,Caravans,action,pg,IRN,0.0,0.0,1970,127.0,Nov,0.053446417874130195,6.0,16.454567887579532,-1,adventure,0.0,history
5585,0,Children of Heaven,drama,pg,IRN,0.5104949665429361,0.0,1990,89.0,Jan,0.05735603686880531,8.2,12.100712129872347,1,family,1.0,sport
5586,0,A Separation,drama,pg-13,IRN,0.8003748151055615,0.0,2010,123.0,Mar,0.0651844060892259,8.3,13.122363377404328,1,nan,2.0,nan
5587,0,Mad Max,action,r,AUS,0.43370912277044016,0.0,1970,88.0,Mar,0.0601443743535617,6.9,12.611537753638338,1,adventure,1.0,sci-fi
5588,0,The Road Warrior,action,r,AUS,0.485469227266473,0.0,1980,96.0,May,0.06454949059529815,7.6,14.914122846632385,1,adventure,0.0,sci-fi
5590,1,The Man from Snowy River,adventure,pg,AUS,0.30629697992576166,0.0,1980,102.0,Nov,0.06328199596578607,7.2,15.068273526459642,1,drama,0.0,romance
5591,1,Mad Max Beyond Thunderdome,action,pg-13,AUS,0.323646151510982,0.0,1980,107.0,Jul,0.06655853120326186,6.2,16.11809565095832,1,adventure,1.0,sci-fi
5592,1,Crocodile Dundee,action,pg-13,AUS,0.39888959677841646,0.0,1980,97.0,Sep,0.17245801406475514,6.6,15.990262279448435,1,adventure,1.0,comedy
5593,2,Crocodile Dundee II,action,pg,AUS,0.23706652102292547,2.0,1980,108.0,May,0.138576737766187,5.7,16.454567887579532,1,adventure,1.0,comedy
5594,2,A Cry in the Dark,biography,pg-13,AUS,0.4959949691147739,7.0,1980,120.0,Nov,0.05416101409635341,6.9,16.523560759066484,-1,drama,1.0,nan
5595,2,Dead Calm,horror,r,AUS,0.41732584127791733,0.0,1980,96.0,Apr,0.056153569434979345,6.8,16.1573163641116,-1,thriller,1.0,nan
5596,2,Quigley Down Under,action,pg-13,AUS,0.23706652102292547,0.0,1990,119.0,Oct,0.05759414169285354,6.9,16.811242831518264,1,adventure,1.0,drama
5597,3,FernGully: The Last Rainforest,animation,g,AUS,0.28662811140198874,0.0,1990,76.0,Apr,0.06023023480024601,6.5,16.99356438831222,1,adventure,1.0,family
5598,1,Fortress,action,r,AUS,0.161823075755491,0.0,1990,95.0,Sep,0.0566282576326518,5.9,15.89495209964411,-1,crime,1.0,sci-fi
5599,2,The Power of One,drama,pg-13,AUS,0.23706652102292547,3.0,1990,127.0,Mar,0.051602979848214665,7.1,16.70588231586044,-1,sport,0.0,nan
5600,1,The Piano,drama,r,AUS,0.7689464653416728,0.0,1990,121.0,Feb,0.06907092446720683,7.5,15.761420707019587,1,music,1.0,romance
5601,1,Muriel's Wedding,comedy,r,AUS,0.5058184559436171,0.0,1990,106.0,Mar,0.05942641771982506,7.2,16.012735135300492,1,drama,2.0,nan
5602,3,Babe,comedy,g,AUS,0.6193415996658413,0.0,1990,91.0,Aug,0.13804527765012906,6.9,17.216707939626428,1,drama,2.0,family
5603,3,The Phantom,action,pg,AUS,0.28662811140198874,0.0,1990,100.0,Jun,0.04708638846547601,5.0,17.622173047734595,-1,adventure,1.0,comedy
5604,1,Shine,biography,pg-13,AUS,0.7330614901376994,0.0,1990,105.0,Feb,0.06810052120798926,7.7,15.520258650202699,1,drama,0.0,music
5606,3,Dark City,fantasy,r,AUS,0.5574024722999389,0.0,1990,100.0,Feb,0.057156060415959754,7.6,17.111347423968603,1,mystery,1.0,sci-fi
5607,2,Disturbing Behavior,horror,r,AUS,0.161823075755491,0.0,1990,84.0,Jul,0.057992158831018,5.6,16.523560759066484,1,mystery,1.0,sci-fi
5608,4,Babe: Pig in the City,adventure,pg,AUS,0.4257451448195692,2.0,1990,97.0,Nov,0.049545753836117354,5.8,18.31532022829454,-1,comedy,2.0,drama
5609,2,Three to Tango,comedy,pg-13,AUS,0.0,0.0,1990,98.0,Oct,0.05367755191226142,6.1,16.811242831518264,-1,romance,1.0,nan
5611,3,Crocodile Dundee in Los Angeles,action,pg,AUS,0.161823075755491,2.0,2000,95.0,Apr,0.06368990180927044,4.8,16.86715046345656,1,adventure,1.0,comedy
5612,1,Rabbit-Proof Fence,biography,pg,AUS,0.6299431314367436,0.0,2000,94.0,Jan,0.060774415932349106,7.4,15.60727002719233,1,drama,2.0,nan
5613,3,House of Wax,horror,r,AUS,0.4553034789913517,0.0,2000,113.0,May,0.0674745447771296,5.4,17.50439001207821,1,thriller,2.0,nan
5614,0,Wolf Creek,horror,r,AUS,0.5150275614382555,0.0,2000,99.0,Dec,0.06788224255901754,6.2,13.815510557964274,1,thriller,2.0,nan
